Time,Ax,Ay,Az,Sx,Sy,Sz,x,y,z
1761038881.1242595,-34.0,9.0,-1010.0,0,1,0,0.0,2.7152230739593506,7.439848184585571
1761038881.2245145,-19.0,-2.0,-999.0,-1,1,0,-0.10025501251220703,2.8154780864715576,7.439848184585571
1761038881.3249419,-27.0,0.0,-1005.0,-1,1,0,-0.2006824016571045,2.915905475616455,7.439848184585571
1761038881.425168,-36.0,5.0,-1014.0,-1,1,0,-0.30090856552124023,3.016131639480591,7.439848184585571
1761038881.5255182,-16.0,-11.0,-1002.0,-1,1,0,-0.4012587070465088,3.1164817810058594,7.439848184585571
1761038881.62609,-34.0,7.0,-992.0,-1,0,0,-0.5018305778503418,3.1164817810058594,7.439848184585571
1761038881.7267933,-4.0,-7.0,-1003.0,-1,0,0,-0.6025338172912598,3.1164817810058594,7.439848184585571
1761038881.8272984,11.0,-38.0,-988.0,-1,0,0,-0.7030389308929443,3.1164817810058594,7.439848184585571
1761038881.927708,-9.0,-16.0,-1009.0,-1,0,0,-0.8034484386444092,3.1164817810058594,7.439848184585571
1761038882.0282056,-24.0,6.0,-979.0,-1,0,0,-0.9039461612701416,3.1164817810058594,7.439848184585571
1761038882.128683,-4.0,-11.0,-979.0,-1,0,0,-1.0044236183166504,3.1164817810058594,7.439848184585571
1761038882.2294538,-24.0,-13.0,-992.0,-1,0,0,-1.105194330215454,3.1164817810058594,7.439848184585571
1761038882.3298216,-14.0,-6.0,-1014.0,-1,0,0,-1.2055621147155762,3.1164817810058594,7.439848184585571
1761038882.4301274,0.0,0.0,-1013.0,-1,0,0,-1.3058679103851318,3.1164817810058594,7.439848184585571
1761038882.5304325,6.0,-10.0,-992.0,-1,0,0,-1.4061729907989502,3.1164817810058594,7.439848184585571
1761038882.6312523,-9.0,-7.0,-977.0,-1,0,0,-1.5069928169250488,3.1164817810058594,7.439848184585571
1761038882.7315154,-25.0,-14.0,-996.0,-1,0,0,-1.6072559356689453,3.1164817810058594,7.439848184585571
1761038882.832196,-11.0,-1.0,-1020.0,-1,0,0,-1.7079365253448486,3.1164817810058594,7.439848184585571
1761038882.9325879,-7.0,14.0,-976.0,-1,0,0,-1.80832839012146,3.1164817810058594,7.439848184585571
1761038883.0333674,-20.0,-17.0,-997.0,-1,0,0,-1.9091079235076904,3.1164817810058594,7.439848184585571
1761038883.1336234,3.0,0.0,-998.0,-1,0,0,-2.009363889694214,3.1164817810058594,7.439848184585571
1761038883.2340593,-15.0,-17.0,-975.0,-1,0,0,-2.109799861907959,3.1164817810058594,7.439848184585571
1761038883.3343892,-17.0,-9.0,-988.0,-1,0,0,-2.210129737854004,3.1164817810058594,7.439848184585571
1761038883.4351108,19.0,-9.0,-1038.0,-1,0,0,-2.3108513355255127,3.1164817810058594,7.439848184585571
1761038883.5361433,7.0,-15.0,-1030.0,-1,0,0,-2.41188383102417,3.1164817810058594,7.439848184585571
1761038883.6363242,7.0,-15.0,-1030.0,-1,0,0,-2.5120646953582764,3.1164817810058594,7.439848184585571
1761038883.737145,29.0,-6.0,-1029.0,-1,0,0,-2.6128854751586914,3.1164817810058594,7.439848184585571
1761038883.8376267,26.0,12.0,-1039.0,-1,0,0,-2.713367223739624,3.1164817810058594,7.439848184585571
1761038883.9379318,16.0,-12.0,-1007.0,-1,0,0,-2.8136723041534424,3.1164817810058594,7.439848184585571
1761038884.038384,12.0,-14.0,-1005.0,-1,0,0,-2.9141244888305664,3.1164817810058594,7.439848184585571
1761038884.139051,10.0,-1.0,-1000.0,-1,0,0,-3.014791488647461,3.1164817810058594,7.439848184585571
1761038884.239477,29.0,15.0,-1003.0,-1,0,0,-3.115217447280884,3.1164817810058594,7.439848184585571
1761038884.340574,20.0,-10.0,-993.0,-1,0,0,-3.2163145542144775,3.1164817810058594,7.439848184585571
1761038884.441181,5.0,18.0,-1010.0,-1,0,0,-3.3169214725494385,3.1164817810058594,7.439848184585571
1761038884.5418468,6.0,11.0,-991.0,-1,0,0,-3.4175872802734375,3.1164817810058594,7.439848184585571
1761038884.6424153,1.0,4.0,-1003.0,-1,0,0,-3.518155813217163,3.1164817810058594,7.439848184585571
1761038884.7428098,10.0,2.0,-1010.0,-1,0,0,-3.6185503005981445,3.1164817810058594,7.439848184585571
1761038884.8433602,-14.0,-3.0,-1006.0,-1,0,0,-3.7191007137298584,3.1164817810058594,7.439848184585571
1761038884.943984,-5.0,-3.0,-1003.0,-1,0,0,-3.8197245597839355,3.1164817810058594,7.439848184585571
1761038885.0445874,-13.0,3.0,-990.0,-1,0,0,-3.92032790184021,3.1164817810058594,7.439848184585571
1761038885.1450126,20.0,15.0,-1010.0,0,0,0,-3.92032790184021,3.1164817810058594,7.439848184585571
1761038885.2456846,11.0,-1.0,-1012.0,0,-1,0,-3.92032790184021,3.0158097743988037,7.439848184585571
1761038885.3462932,-1.0,-5.0,-1011.0,0,-1,0,-3.92032790184021,2.915201187133789,7.439848184585571
1761038885.4468622,1.0,-8.0,-987.0,0,-1,0,-3.92032790184021,2.8146321773529053,7.439848184585571
