Frame,Sub Frame,Position - TelloUWB11,,
,,TX,TY,TZ
Frames,Frames,mm,mm,mm
245,0,26.5192,8.91529,46.4885
246,0,26.5194,8.91656,46.4856
247,0,26.5543,8.93768,46.4632
248,0,26.7185,8.99304,46.3892
249,0,26.5195,8.90128,46.4944
250,0,26.643,9.00358,46.1878
251,0,26.8146,9.14813,46.3392
252,0,26.5228,8.91186,46.4864
253,0,26.5197,8.91286,46.4823
254,0,26.7322,8.9846,46.3723
255,0,26.5201,8.91111,46.4864
256,0,26.515,8.91146,46.5033
257,0,26.612,9.06988,46.4345
258,0,26.5221,8.91485,46.4814
259,0,26.5123,8.91194,46.4828
260,0,26.7209,8.99545,46.3882
261,0,26.6144,9.06926,46.454
262,0,26.5183,9.01357,46.7074
263,0,26.6222,9.05723,46.4432
264,0,26.5433,8.98708,46.6751
265,0,26.938,9.21954,46.0735
266,0,26.5184,8.92504,46.4788
267,0,26.5102,9.01543,46.711
268,0,26.517,8.92063,46.4794
269,0,26.5087,8.91267,46.484
270,0,26.5152,8.90637,46.4814
271,0,26.7208,8.99114,46.3869
272,0,26.6182,9.05925,46.4287
273,0,26.5995,9.06528,46.4361
274,0,26.9428,9.20823,46.0582
275,0,26.5183,8.91755,46.4728
276,0,26.7104,8.99901,46.3806
277,0,26.519,8.90523,46.4742
278,0,26.51,8.90468,46.4876
279,0,26.6133,9.05053,46.4221
280,0,26.5297,8.91801,46.474
281,0,26.5131,8.90976,46.4805
282,0,26.5177,8.9066,46.4645
283,0,26.5221,8.91166,46.4792
284,0,26.6293,8.99663,46.1761
285,0,26.7296,9.14297,46.1312
286,0,26.6137,9.06767,46.4283
287,0,26.5169,8.9117,46.4628
288,0,26.5151,8.91497,46.482
289,0,26.7378,9.13957,46.1449
290,0,26.5169,9.01027,46.6992
291,0,26.8416,9.17772,46.313
292,0,26.6143,9.06675,46.4227
293,0,26.5148,8.91638,46.496
294,0,26.727,9.14197,46.1318
295,0,26.5259,8.91086,46.482
296,0,26.5289,8.90727,46.4693
297,0,26.7266,8.99685,46.3888
298,0,26.6339,9.00012,46.1938
299,0,26.5146,8.90626,46.4871
300,0,26.5092,8.90757,46.4749
301,0,26.521,8.9144,46.4794
302,0,26.4254,8.86195,46.7363
303,0,26.717,9.16498,46.1057
304,0,26.616,9.0636,46.4379
305,0,26.5125,8.91427,46.4757
306,0,26.5224,8.91711,46.4767
307,0,26.5502,8.9748,46.6729
308,0,26.4228,8.86229,46.7338
309,0,26.425,8.85261,46.7339
310,0,26.6103,9.06692,46.4056
311,0,26.7128,8.99104,46.3845
312,0,26.6342,8.99958,46.1965
313,0,26.6178,9.06419,46.4278
314,0,26.5177,8.90949,46.4835
315,0,26.6397,8.99433,46.1825
316,0,26.7398,9.13483,46.1323
317,0,26.6012,9.0629,46.4474
318,0,26.8189,9.15314,46.3349
319,0,26.4316,8.86278,46.7435
320,0,26.4225,8.85595,46.75
321,0,26.4348,8.86153,46.7359
322,0,26.5153,8.9193,46.4668
323,0,26.6238,9.00782,46.1898
324,0,26.6201,9.05861,46.4261
325,0,26.5111,8.90946,46.4813
326,0,26.7353,9.13463,46.1296
327,0,26.5248,8.91487,46.4799
328,0,26.5207,8.90562,46.4796
329,0,26.7192,9.00148,46.3864
330,0,26.6121,9.06262,46.4315
331,0,26.8214,9.14759,46.3235
332,0,26.5467,8.94821,46.4563
333,0,26.6318,8.99997,46.1915
334,0,26.6174,9.0574,46.4213
335,0,26.5187,8.91009,46.491
336,0,26.4404,8.85646,46.7619
337,0,26.7244,8.99402,46.3815
338,0,26.6112,9.06803,46.4152
339,0,26.5235,8.90257,46.4729
340,0,26.734,9.14497,46.1275
341,0,26.5244,8.91645,46.4626
342,0,26.5173,8.90665,46.4818
343,0,26.636,8.9895,46.1794
344,0,26.5177,8.91402,46.489
345,0,26.7297,9.13255,46.147
346,0,26.4301,8.85999,46.7407
347,0,26.5136,9.00731,46.7109
348,0,26.5218,8.91152,46.4635
349,0,26.7214,9.00196,46.3865
350,0,26.5321,8.91254,46.494
351,0,26.6087,9.06189,46.4447
352,0,26.5198,8.91184,46.4772
353,0,26.5585,8.94338,46.4319
354,0,26.5093,8.90714,46.4893
355,0,26.5145,8.92138,46.4764
356,0,26.746,9.01869,46.3742
357,0,26.8199,9.14356,46.3238
358,0,26.8459,9.06019,46.1076
359,0,26.7153,8.99711,46.3886
360,0,26.5166,8.90662,46.4696
361,0,26.508,8.91634,46.4943
362,0,26.525,8.91293,46.476
363,0,26.5218,8.90765,46.4671
364,0,26.515,8.91279,46.4778
365,0,26.717,9.10926,46.5996
366,0,26.7255,8.98677,46.3849
367,0,26.7242,9.14307,46.147
368,0,26.5085,8.89679,46.4861
369,0,26.6046,9.06393,46.4503
370,0,26.5156,9.00012,46.4669
371,0,26.6369,8.94419,46.6491
372,0,26.7186,9.15185,46.1335
373,0,26.6255,8.9987,46.1841
374,0,26.6184,9.05378,46.4185
375,0,26.634,8.99485,46.1778
376,0,26.4243,8.865,46.735
377,0,26.6222,8.99534,46.1989
378,0,26.5153,8.92049,46.4732
379,0,26.8156,9.1619,46.3276
380,0,26.5096,8.91426,46.4838
381,0,26.7223,9.14942,46.1356
382,0,26.5099,8.91776,46.477
383,0,26.5081,8.9125,46.4855
384,0,26.727,9.14347,46.1469
385,0,26.5117,8.9092,46.4831
386,0,26.5181,8.92257,46.4755
387,0,26.5115,8.9213,46.4848
388,0,26.5062,8.91598,46.4842
389,0,26.8178,9.16623,46.3338
390,0,26.7176,8.99112,46.4043
391,0,26.5195,8.91592,46.4783
392,0,26.5201,8.91549,46.4807
393,0,26.836,9.06903,46.1234
394,0,26.529,8.90699,46.4883
395,0,26.5272,8.90316,46.4664
396,0,26.7135,8.99465,46.3755
397,0,26.421,8.86095,46.5137
398,0,26.6372,8.99816,46.182
399,0,26.8295,9.06916,46.11
400,0,26.5193,8.92055,46.4796
401,0,26.611,9.06927,46.4381
402,0,26.5179,8.91719,46.4719
403,0,26.7311,9.13882,46.1328
404,0,26.5378,8.94233,46.4527
405,0,26.6238,8.99819,46.1754
406,0,26.5078,8.9192,46.4823
407,0,26.5222,8.90939,46.4667
408,0,26.7115,8.9865,46.3781
409,0,26.6164,9.06229,46.4185
410,0,26.5045,8.9191,46.4804
411,0,26.5181,8.92068,46.4626
412,0,26.6189,9.09514,46.4115
413,0,26.5114,8.91295,46.4758
414,0,26.5303,8.93756,46.2195
415,0,26.5102,8.91391,46.4743
416,0,26.6122,9.07683,46.4212
417,0,26.512,8.92362,46.4801
418,0,26.722,8.99969,46.3816
419,0,26.5099,8.9198,46.4836
420,0,26.8339,9.07217,46.1238
421,0,26.5114,9.0101,46.7086
422,0,26.613,8.95308,46.4165
423,0,26.8095,9.14891,46.3435
424,0,26.4345,8.86396,46.7353
425,0,26.5271,8.92604,46.4778
426,0,26.5072,8.92282,46.4791
427,0,26.6039,9.06979,46.4273
428,0,26.7107,8.9939,46.4084
429,0,26.5197,8.92247,46.4935
430,0,26.8272,9.06848,46.1189
431,0,26.7311,9.13846,46.1279
432,0,26.5135,8.9087,46.4734
433,0,26.6307,8.99601,46.1783
434,0,26.7213,8.9857,46.3858
435,0,26.5183,8.91225,46.4935
436,0,26.6245,8.93192,46.4142
437,0,26.8466,9.0629,46.1102
438,0,26.6264,8.99309,46.1827
439,0,26.625,9.08979,46.4099
440,0,26.7222,9.13659,46.131
441,0,26.5089,8.90376,46.4748
442,0,26.514,8.90737,46.4563
443,0,26.6071,9.06487,46.426
444,0,26.4254,8.8579,46.7392
445,0,26.6148,9.05924,46.4345
446,0,26.518,8.89765,46.4747
447,0,26.5125,8.91126,46.4855
448,0,26.6128,9.05947,46.4204
449,0,26.5249,8.9029,46.4602
450,0,26.6162,9.04993,46.4157
451,0,26.5217,8.90047,46.4695
452,0,26.6458,8.99149,46.1817
453,0,26.4262,8.84833,46.7412
454,0,26.5144,8.90617,46.4794
455,0,26.6256,8.98701,46.203
456,0,26.5113,8.89786,46.4719
457,0,26.5647,8.90587,46.4509
458,0,26.5172,8.89857,46.491
459,0,26.6297,8.94221,46.6662
460,0,26.5174,8.89787,46.4717
461,0,26.7292,9.13146,46.1389
462,0,26.5173,8.89949,46.4784
463,0,26.7089,8.9876,46.3872
464,0,26.7275,8.98654,46.3987
465,0,26.4495,8.81366,46.7237
466,0,26.633,8.97611,46.1867
467,0,26.4269,8.84888,46.7497
468,0,26.8163,9.13989,46.3381
469,0,26.4286,8.86149,46.7401
470,0,26.7096,8.99411,46.3972
471,0,26.6308,8.98716,46.2004
472,0,26.5177,8.89522,46.4937
473,0,26.7542,9.00666,46.367
474,0,26.7315,9.13968,46.1375
475,0,26.6359,8.99494,46.1852
476,0,26.5469,8.94738,46.4534
477,0,26.6285,8.99386,46.1979
478,0,26.4292,8.85746,46.752
479,0,26.8466,9.06843,46.1164
480,0,26.528,8.90558,46.4712
481,0,26.4406,8.82496,46.7336
482,0,26.5261,8.8914,46.4802
483,0,26.5176,8.91002,46.4843
484,0,26.5169,8.90514,46.4733
485,0,26.514,8.90315,46.4807
486,0,26.422,8.85196,46.5324
487,0,26.6321,8.98956,46.1916
488,0,26.7153,8.98681,46.3922
489,0,26.6109,9.05588,46.4192
490,0,26.636,8.98907,46.1965
491,0,26.7135,8.98395,46.3811
492,0,26.5518,8.93041,46.4395
493,0,26.6403,8.98425,46.1901
494,0,26.6413,8.99469,46.1825
