112751023,POS,1,0,-0.06,1.25,0.02,60,0
112751115,POS,0,6,-0.02,-0.23,0,57,8
112751122,POS,1,0,-0.01,1.29,0.11,60,0
112751216,POS,0,6,-0.01,-0.24,0.08,74,8
112751222,POS,1,0,-0.05,1.29,0.06,58,0
112751307,POS,0,6,0.02,-0.27,0.18,70,8
112751321,POS,1,0,-0.06,1.28,0.18,62,0
112751413,POS,0,6,0.04,-0.26,0.27,70,8
112751413,POS,1,0,-0.07,1.25,0.25,67,0
112751512,POS,0,6,0.03,-0.19,0.05,55,8
112751520,POS,1,0,-0.09,1.22,0.34,63,0
112751612,POS,0,6,0.01,-0.16,0.31,49,8
112751619,POS,1,0,-0.09,1.2,0.4,66,0
112751718,POS,0,6,-0.01,-0.12,0.49,51,8
112751718,POS,1,0,-0.09,1.19,0.47,61,0
112751818,POS,0,6,-0.07,-0.15,0.57,53,8
112751818,POS,1,0,-0.09,1.17,0.52,63,0
112751917,POS,0,6,-0.11,-0.18,0.62,54,8
112751924,POS,1,0,-0.07,1.16,0.57,62,0
112752014,POS,0,6,-0.13,-0.19,0.69,52,8
112752023,POS,1,0,-0.07,1.15,0.62,60,0
112752115,POS,0,6,-0.15,-0.2,0.73,51,8
112752122,POS,1,0,-0.07,1.14,0.67,58,0
112752215,POS,0,6,-0.16,-0.21,0.76,53,8
112752222,POS,1,0,-0.05,1.13,0.68,63,0
112752314,POS,0,6,-0.17,-0.22,0.78,52,8
112752322,POS,1,0,-0.05,1.13,0.73,55,0
112752413,POS,0,6,-0.18,-0.22,0.79,54,8
112752420,POS,1,0,-0.05,1.14,0.75,57,0
112752518,POS,0,6,-0.18,-0.22,0.81,53,8
112752519,POS,1,0,-0.04,1.14,0.75,60,0
112752618,POS,0,6,-0.18,-0.23,0.8,56,8
112752618,POS,1,0,-0.03,1.15,0.75,60,0
112752719,POS,0,6,-0.18,-0.23,0.81,53,8
112752719,POS,1,0,-0.04,1.15,0.75,59,0
112752816,POS,0,6,-0.19,-0.24,0.79,57,8
112752822,POS,1,0,-0.04,1.16,0.73,62,0
112752917,POS,0,6,-0.14,-0.24,0.45,68,8
112752924,POS,1,0,-0.04,1.16,0.72,61,0
112753016,POS,0,6,-0.1,-0.26,0.22,69,8
112753023,POS,1,0,-0.04,1.19,0.71,58,0
112753115,POS,0,6,-0.08,-0.25,0.03,70,8
112753122,POS,1,0,-0.05,1.19,0.69,63,0
112753214,POS,0,6,-0.04,-0.28,0.13,62,8
112753221,POS,1,0,-0.05,1.18,0.65,65,0
112753314,POS,0,6,-0.08,-0.27,0.1,55,8
112753314,POS,1,0,-0.04,1.19,0.63,65,0
112753406,POS,0,6,-0.05,-0.26,0.03,74,8
112753422,POS,1,0,-0.04,1.18,0.6,68,0
112753512,POS,0,6,-0.1,-0.27,0.17,53,8
112753519,POS,1,0,-0.05,1.19,0.61,60,0
112753618,POS,0,6,-0.07,-0.29,0.02,63,8
112753619,POS,1,0,-0.04,1.18,0.6,67,0
112753718,POS,0,6,-0.1,-0.29,0.16,57,8
112753720,POS,1,0,-0.04,1.19,0.59,64,0
112753818,POS,0,6,-0.08,-0.3,0.03,61,8
112753818,POS,1,0,-0.05,1.19,0.57,66,0
112753918,POS,0,6,-0.06,-0.32,0.15,65,8
112753923,POS,1,0,-0.05,1.19,0.56,66,0
112754016,POS,0,6,-0.03,-0.33,0.25,63,8
112754023,POS,1,0,-0.06,1.2,0.57,60,0
112754115,POS,0,6,-0.09,-0.32,0.03,58,8
112754122,POS,1,0,-0.06,1.21,0.56,64,0
112754215,POS,0,6,-0.04,-0.33,0.15,66,8
112754221,POS,1,0,-0.05,1.2,0.55,68,0
112754314,POS,0,6,-0.04,-0.32,0.24,68,8
112754320,POS,1,0,-0.05,1.21,0.56,61,0
112754412,POS,0,6,-0.01,-0.33,0.34,62,8
112754420,POS,1,0,-0.05,1.21,0.55,65,0
112754519,POS,0,6,-0.07,-0.33,0.08,58,8
112754519,POS,1,0,-0.06,1.22,0.54,63,0
112754619,POS,0,6,-0.11,-0.32,0.11,58,8
112754619,POS,1,0,-0.07,1.23,0.57,59,0
112754718,POS,0,6,-0.14,-0.31,0.25,57,8
112754718,POS,1,0,-0.06,1.23,0.59,61,0
112754817,POS,0,6,-0.16,-0.3,0.36,58,8
112754817,POS,1,0,-0.02,1.24,0.31,66,0
112754917,POS,0,6,-0.13,-0.29,0.13,67,8
112754917,POS,1,0,-0.04,1.23,0.38,62,0
112755018,POS,0,6,-0.16,-0.28,0.28,56,8
112755022,POS,1,0,-0.05,1.24,0.45,59,0
112755115,POS,0,6,-0.18,-0.29,0.39,55,8
112755122,POS,1,0,-0.05,1.23,0.48,63,0
112755215,POS,0,6,-0.2,-0.29,0.46,56,8
112755221,POS,1,0,-0.06,1.23,0.53,59,0
112755318,POS,0,6,-0.15,-0.28,0.22,70,8
112755321,POS,1,0,-0.06,1.24,0.54,61,0
112755413,POS,0,6,-0.17,-0.27,0.34,57,8
112755420,POS,1,0,-0.07,1.25,0.56,59,0
112755512,POS,0,6,-0.13,-0.26,0.15,73,8
112755520,POS,1,0,-0.07,1.24,0.57,62,0
112755619,POS,0,6,-0.1,-0.26,0.02,74,8
112755619,POS,1,0,-0.08,1.22,0.58,64,0
112755717,POS,0,6,-0.14,-0.25,0.19,58,8
112755717,POS,1,0,-0.06,1.23,0.28,61,0
112755817,POS,0,6,-0.1,-0.26,0.07,74,8
112755823,POS,1,0,-0.06,1.23,0.35,63,0
112755916,POS,0,6,-0.14,-0.26,0.22,58,8
112755916,POS,1,0,-0.07,1.22,0.41,62,0
112756016,POS,0,6,-0.17,-0.24,0.34,61,8
112756022,POS,1,0,-0.08,1.22,0.46,62,0
112756115,POS,0,6,-0.15,-0.19,0.48,57,8
112756122,POS,1,0,-0.06,1.24,0.19,59,0
112756214,POS,0,6,-0.13,-0.15,0.6,56,8
112756222,POS,1,0,-0.06,1.25,0.27,62,0
112756314,POS,0,6,-0.16,-0.18,0.62,58,8
112756320,POS,1,0,-0.06,1.24,0.34,65,0
112756417,POS,0,6,-0.18,-0.19,0.64,58,8
112756420,POS,1,0,-0.06,1.23,0.4,64,0
112756518,POS,0,6,-0.19,-0.19,0.67,57,8
112756519,POS,1,0,-0.06,1.22,0.46,62,0
112756618,POS,0,6,-0.16,-0.14,0.73,59,8
112756618,POS,1,0,-0.06,1.21,0.5,63,0
112756718,POS,0,6,-0.11,-0.17,0.42,70,8
112756718,POS,1,0,-0.06,1.2,0.53,64,0
112756817,POS,0,6,-0.08,-0.17,0.17,70,8
112756817,POS,1,0,-0.05,1.2,0.55,64,0
112756916,POS,0,6,-0.07,-0.19,0.02,71,8
112756923,POS,1,0,-0.05,1.2,0.57,61,0
112757016,POS,0,6,-0.08,-0.16,0.24,56,8
112757022,POS,1,0,-0.06,1.2,0.6,60,0
112757118,POS,0,6,-0.12,-0.2,0.34,61,8
112757122,POS,1,0,-0.05,1.2,0.61,63,0
112757214,POS,0,6,-0.16,-0.22,0.45,53,8
112757221,POS,1,0,-0.05,1.21,0.61,62,0
112757313,POS,0,6,-0.18,-0.23,0.52,55,8
112757321,POS,1,0,-0.06,1.21,0.61,62,0
112757413,POS,0,6,-0.14,-0.23,0.32,77,8
112757420,POS,1,0,-0.07,1.22,0.61,60,0
112757518,POS,0,6,-0.11,-0.24,0.1,65,8
112757520,POS,1,0,-0.07,1.22,0.6,62,0
112757618,POS,0,6,-0.06,-0.13,0.33,58,8
112757619,POS,1,0,-0.08,1.23,0.61,58,0
112757718,POS,0,6,-0.07,-0.17,0.16,71,8
112757718,POS,1,0,-0.08,1.23,0.62,61,0
112757817,POS,0,6,-0.06,-0.2,0.01,67,8
112757822,POS,1,0,-0.09,1.23,0.64,58,0
112757917,POS,0,6,-0.07,-0.22,0.13,67,8
112757923,POS,1,0,-0.09,1.25,0.65,58,0
112758016,POS,0,6,-0.08,-0.25,0.24,63,8
112758023,POS,1,0,-0.08,1.25,0.65,61,0
112758114,POS,0,6,-0.08,-0.25,0.33,63,8
112758122,POS,1,0,-0.07,1.22,0.63,66,0
112758217,POS,0,6,-0.1,-0.23,0.01,51,8
112758222,POS,1,0,-0.08,1.21,0.63,63,0
112758314,POS,0,6,-0.15,-0.25,0.17,53,8
112758321,POS,1,0,-0.09,1.21,0.63,60,0
112758414,POS,0,6,-0.19,-0.27,0.3,57,8
112758420,POS,1,0,-0.06,1.24,0.33,60,0
112758515,POS,0,6,-0.16,-0.31,0.07,63,8
112758519,POS,1,0,-0.07,1.24,0.39,61,0
112758618,POS,0,6,-0.16,-0.28,0.27,53,8
112758619,POS,1,0,-0.07,1.24,0.45,60,0
112758716,POS,0,6,-0.16,-0.31,0.06,64,8
112758716,POS,1,0,-0.08,1.24,0.49,59,0
112758817,POS,0,6,-0.2,-0.31,0.2,60,8
112758817,POS,1,0,-0.09,1.22,0.53,62,0
112758916,POS,0,6,-0.23,-0.32,0.34,55,8
112758919,POS,1,0,-0.09,1.23,0.56,58,0
112759016,POS,0,6,-0.21,-0.36,0.11,65,8
112759022,POS,1,0,-0.08,1.22,0.56,64,0
112759116,POS,0,6,-0.23,-0.36,0.24,60,8
112759121,POS,1,0,-0.08,1.23,0.59,59,0
112759219,POS,0,6,-0.24,-0.36,0.36,58,8
112759222,POS,1,0,-0.07,1.24,0.61,57,0
112759316,POS,0,6,-0.22,-0.38,0.12,65,8
112759320,POS,1,0,-0.07,1.24,0.59,62,0
112759416,POS,0,6,-0.25,-0.39,0.28,54,8
112759416,POS,1,0,-0.07,1.24,0.58,64,0
112759519,POS,0,6,-0.27,-0.4,0.4,55,8
112759519,POS,1,0,-0.06,1.23,0.56,67,0
112759619,POS,0,6,-0.28,-0.4,0.47,61,8
112759619,POS,1,0,-0.06,1.22,0.59,61,0
112759718,POS,0,6,-0.3,-0.39,0.52,57,8
112759720,POS,1,0,-0.05,1.22,0.6,62,0
112759817,POS,0,6,-0.3,-0.39,0.56,61,8
112759824,POS,1,0,-0.05,1.2,0.6,66,0
112759918,POS,0,6,-0.32,-0.41,0.6,58,8
112759918,POS,1,0,-0.05,1.19,0.62,60,0
112800019,POS,0,6,-0.32,-0.42,0.63,57,8
112800023,POS,1,0,-0.04,1.18,0.6,68,0
112800116,POS,0,6,-0.33,-0.44,0.67,55,8
112800122,POS,1,0,-0.04,1.17,0.63,62,0
112800217,POS,0,6,-0.34,-0.43,0.7,51,8
112800221,POS,1,0,-0.04,1.18,0.63,63,0
112800317,POS,0,6,-0.36,-0.45,0.74,45,8
112800320,POS,1,0,-0.04,1.17,0.63,65,0
112800417,POS,0,6,-0.37,-0.44,0.77,47,8
112800420,POS,1,0,-0.04,1.18,0.63,61,0
112800517,POS,0,6,-0.38,-0.45,0.78,50,8
112800521,POS,1,0,-0.04,1.18,0.63,63,0
112800618,POS,0,6,-0.38,-0.45,0.78,52,8
112800621,POS,1,0,-0.03,1.17,0.61,67,0
112800718,POS,0,6,-0.39,-0.45,0.8,46,8
112800721,POS,1,0,-0.03,1.18,0.63,62,0
112800817,POS,0,6,-0.39,-0.47,0.79,54,8
112800822,POS,1,0,-0.04,1.17,0.64,63,0
112800917,POS,0,6,-0.4,-0.48,0.78,57,8
112800923,POS,1,0,-0.03,1.17,0.64,64,0
112801017,POS,0,6,-0.42,-0.51,0.78,51,8
112801023,POS,1,0,-0.04,1.17,0.63,65,0
112801117,POS,0,6,-0.43,-0.49,0.79,50,8
112801122,POS,1,0,-0.04,1.17,0.64,62,0
112801218,POS,0,6,-0.45,-0.5,0.78,51,8
112801221,POS,1,0,-0.04,1.18,0.66,60,0
112801318,POS,0,6,-0.47,-0.52,0.8,45,8
112801321,POS,1,0,-0.03,1.18,0.65,65,0
112801418,POS,0,6,-0.48,-0.52,0.79,52,8
112801419,POS,1,0,-0.02,1.18,0.63,66,0
112801518,POS,0,6,-0.5,-0.53,0.8,46,8
112801519,POS,1,0,-0.01,1.18,0.65,62,0
112801619,POS,0,6,-0.51,-0.55,0.79,54,8
112801619,POS,1,0,-0.01,1.2,0.65,61,0
112801718,POS,0,6,-0.55,-0.56,0.78,48,8
112801722,POS,1,0,-0,1.21,0.65,61,0
112801819,POS,0,6,-0.58,-0.58,0.78,46,8
112801819,POS,1,0,-0.01,1.22,0.64,62,0
112801917,POS,0,6,-0.61,-0.57,0.78,45,8
112801919,POS,1,0,0,1.22,0.63,65,0
112802019,POS,0,6,-0.63,-0.59,0.77,50,8
112802022,POS,1,0,0.01,1.21,0.64,62,0
112802114,POS,0,6,-0.64,-0.6,0.77,46,8
112802119,POS,1,0,0.01,1.21,0.62,66,0
112802214,POS,0,6,-0.66,-0.62,0.76,47,8
112802221,POS,1,0,0.01,1.21,0.62,64,0
112802313,POS,0,6,-0.67,-0.63,0.76,46,8
112802322,POS,1,0,0.01,1.21,0.66,57,0
112802413,POS,0,6,-0.69,-0.64,0.78,39,8
112802420,POS,1,0,0.02,1.2,0.67,63,0
112802511,POS,0,6,-0.72,-0.64,0.77,42,8
112802520,POS,1,0,0.02,1.19,0.67,65,0
112802618,POS,0,6,-0.74,-0.64,0.77,41,8
112802619,POS,1,0,0.03,1.18,0.67,65,0
112802718,POS,0,6,-0.77,-0.63,0.77,37,8
112802723,POS,1,0,0.03,1.18,0.66,65,0
112802817,POS,0,6,-0.79,-0.62,0.76,42,8
112802820,POS,1,0,0.04,1.19,0.67,62,0
112802919,POS,0,6,-0.8,-0.62,0.38,42,8
112802922,POS,1,0,0.04,1.19,0.66,64,0
112803015,POS,0,6,-0.82,-0.64,0.11,44,8
112803022,POS,1,0,0.04,1.17,0.66,66,0
112803115,POS,0,6,-0.83,-0.66,0.09,40,8
112803122,POS,1,0,0.04,1.17,0.68,62,0
112803215,POS,0,6,-0.87,-0.67,0.27,29,8
112803221,POS,1,0,0.05,1.17,0.68,65,0
112803317,POS,0,6,-0.9,-0.69,0.38,34,8
112803320,POS,1,0,0.06,1.17,0.67,66,0
112803412,POS,0,6,-0.92,-0.68,0.47,31,8
112803420,POS,1,0,0.05,1.16,0.7,60,0
112803519,POS,0,6,-0.93,-0.69,0.53,41,8
112803521,POS,1,0,0.06,1.16,0.71,63,0
112803618,POS,0,6,-0.94,-0.71,0.59,33,8
112803621,POS,1,0,0.06,1.17,0.74,57,0
112803717,POS,0,6,-0.97,-0.69,0.63,26,8
112803724,POS,1,0,0.05,1.16,0.75,60,0
112803817,POS,0,6,-1,-0.69,0.67,24,8
112803821,POS,1,0,0.06,1.14,0.73,68,0
112803916,POS,0,6,-1.01,-0.69,0.7,28,8
112803923,POS,1,0,0.06,1.14,0.76,57,0
112804016,POS,0,6,-1.03,-0.7,0.71,26,8
112804023,POS,1,0,0.05,1.13,0.78,59,0
112804115,POS,0,6,-1.06,-0.7,0.72,26,8
112804121,POS,1,0,0.06,1.12,0.77,65,0
112804214,POS,0,6,-1.07,-0.68,0.73,22,8
112804221,POS,1,0,0.05,1.11,0.77,63,0
112804314,POS,0,6,-1.08,-0.66,0.73,19,8
112804322,POS,1,0,0.06,1.1,0.77,63,0
112804412,POS,0,6,-1.08,-0.63,0.75,17,8
112804422,POS,1,0,0.06,1.1,0.78,61,0
112804519,POS,0,6,-1.08,-0.61,0.77,16,8
112804522,POS,1,0,0.05,1.12,0.8,55,0
112804618,POS,0,6,-1.11,-0.61,0.78,16,8
112804622,POS,1,0,0.05,1.12,0.8,60,0
112804718,POS,0,6,-1.12,-0.6,0.77,15,8
112804722,POS,1,0,0.05,1.13,0.82,57,0
112804817,POS,0,6,-1.14,-0.58,0.79,13,8
112804822,POS,1,0,0.05,1.11,0.82,60,0
112804916,POS,0,6,-1.15,-0.57,0.79,12,8
112804923,POS,1,0,0.04,1.09,0.83,61,0
112805015,POS,0,6,-1.17,-0.57,0.8,14,8
112805022,POS,1,0,0.04,1.08,0.82,63,0
112805115,POS,0,6,-1.18,-0.57,0.82,14,8
112805122,POS,1,0,0.04,1.06,0.81,65,0
112805218,POS,0,6,-1.19,-0.56,0.83,12,8
112805222,POS,1,0,0.03,1.04,0.82,61,0
112805313,POS,0,6,-1.22,-0.55,0.83,9,8
112805322,POS,1,0,0.02,1.04,0.84,58,0
112805413,POS,0,6,-1.23,-0.55,0.83,10,8
112805420,POS,1,0,0.02,1.02,0.85,61,0
112805519,POS,0,6,-1.25,-0.53,0.82,11,8
112805522,POS,1,0,0.02,1.01,0.84,64,0
112805618,POS,0,6,-1.28,-0.53,0.8,12,8
112805618,POS,1,0,0.03,0.99,0.83,66,0
112805717,POS,0,6,-1.29,-0.53,0.81,9,8
112805717,POS,1,0,0.03,0.98,0.85,60,0
112805817,POS,0,6,-1.29,-0.52,0.8,13,8
112805817,POS,1,0,0.02,0.97,0.86,61,0
112805916,POS,0,6,-1.28,-0.51,0.8,11,8
112805923,POS,1,0,0.02,0.95,0.86,64,0
112806014,POS,0,6,-1.29,-0.48,0.79,13,8
112806022,POS,1,0,0.02,0.94,0.84,69,0
112806114,POS,0,6,-1.3,-0.47,0.79,12,8
112806123,POS,1,0,0.01,0.93,0.85,62,0
112806215,POS,0,6,-1.31,-0.46,0.77,13,8
112806221,POS,1,0,0,0.91,0.85,64,0
112806316,POS,0,6,-1.32,-0.44,0.78,13,8
112806321,POS,1,0,-0.01,0.88,0.87,62,0
112806412,POS,0,6,-1.34,-0.43,0.77,13,8
112806419,POS,1,0,-0.02,0.89,0.42,58,0
112806512,POS,0,6,-1.35,-0.42,0.77,14,8
112806519,POS,1,0,-0.01,0.88,0.11,66,0
112806611,POS,0,6,-1.37,-0.38,0.4,80,8
112806611,POS,1,0,-0.02,0.88,0.15,60,0
112806718,POS,0,6,-1.39,-0.38,0.5,20,8
112806718,POS,1,0,-0.03,0.88,0.34,59,0
112806817,POS,0,6,-1.39,-0.37,0.58,16,8
112806817,POS,1,0,-0.04,0.87,0.48,62,0
112806916,POS,0,6,-1.4,-0.37,0.61,18,8
112806923,POS,1,0,-0.04,0.86,0.56,68,0
112807016,POS,0,6,-1.4,-0.37,0.66,17,8
112807022,POS,1,0,-0.04,0.84,0.63,66,0
112807115,POS,0,6,-1.41,-0.35,0.69,21,8
112807122,POS,1,0,-0.05,0.83,0.69,65,0
112807213,POS,0,6,-1.44,-0.35,0.7,27,8
112807221,POS,1,0,-0.05,0.81,0.74,65,0
112807313,POS,0,6,-1.44,-0.34,0.71,22,8
112807321,POS,1,0,-0.06,0.79,0.77,65,0
112807413,POS,0,6,-1.44,-0.33,0.73,21,8
112807413,POS,1,0,-0.06,0.77,0.81,63,0
112807505,POS,0,6,-1.43,-0.32,0.75,19,8
112807519,POS,1,0,-0.07,0.75,0.83,66,0
112807618,POS,0,6,-1.44,-0.31,0.75,22,8
112807618,POS,1,0,-0.07,0.72,0.83,69,0
112807717,POS,0,6,-1.44,-0.3,0.77,23,8
112807717,POS,1,0,-0.08,0.71,0.87,60,0
112807816,POS,0,6,-1.46,-0.29,0.77,27,8
112807816,POS,1,0,-0.09,0.71,0.87,65,0
112807916,POS,0,6,-1.46,-0.29,0.77,23,8
112807923,POS,1,0,-0.09,0.69,0.87,67,0
112808015,POS,0,6,-1.46,-0.27,0.79,26,8
112808022,POS,1,0,-0.08,0.65,0.85,73,0
112808107,POS,0,6,-1.46,-0.26,0.8,25,8
112808122,POS,1,0,-0.08,0.64,0.86,66,0
112808207,POS,0,6,-1.47,-0.25,0.8,27,8
112808222,POS,1,0,-0.06,0.6,0.85,73,0
112808313,POS,0,6,-1.47,-0.24,0.8,27,8
112808320,POS,1,0,-0.07,0.59,0.84,71,0
112808418,POS,0,6,-1.49,-0.22,0.81,33,8
112808420,POS,1,0,-0.06,0.57,0.85,70,0
112808512,POS,0,6,-1.51,-0.2,0.82,35,8
112808519,POS,1,0,-0.07,0.55,0.42,70,0
112808617,POS,0,6,-1.53,-0.2,0.82,38,8
112808617,POS,1,0,-0.09,0.54,0.08,65,0
112808717,POS,0,6,-1.53,-0.18,0.84,32,8
112808717,POS,1,0,-0.1,0.52,0.15,69,0
112808817,POS,0,6,-1.54,-0.17,0.82,35,8
112808823,POS,1,0,-0.09,0.5,0.34,68,0
112808916,POS,0,6,-1.55,-0.17,0.8,35,8
112808922,POS,1,0,-0.1,0.49,0.47,69,0
112809015,POS,0,6,-1.54,-0.16,0.78,33,8
112809022,POS,1,0,-0.08,0.48,0.56,71,0
112809115,POS,0,6,-1.54,-0.16,0.75,42,8
112809121,POS,1,0,-0.09,0.46,0.65,66,0
112809218,POS,0,6,-1.55,-0.14,0.74,38,8
112809221,POS,1,0,-0.08,0.44,0.73,66,0
112809313,POS,0,6,-1.56,-0.14,0.74,37,8
112809320,POS,1,0,-0.12,0.42,0.83,52,0
112809412,POS,0,6,-1.56,-0.11,0.76,35,8
112809419,POS,1,0,-0.1,0.42,0.84,69,0
112809518,POS,0,6,-1.55,-0.09,0.75,40,8
112809519,POS,1,0,-0.14,0.4,0.92,49,0
112809618,POS,0,6,-1.55,-0.1,0.73,39,8
112809618,POS,1,0,-0.16,0.37,0.96,55,0
112809717,POS,0,6,-1.56,-0.1,0.74,35,8
112809717,POS,1,0,-0.19,0.36,0.99,53,0
112809818,POS,0,6,-1.55,-0.11,0.75,31,8
112809821,POS,1,0,-0.21,0.36,1.02,52,0
112809916,POS,0,6,-1.55,-0.11,0.76,33,8
112809923,POS,1,0,-0.23,0.35,1.04,52,0
112810015,POS,0,6,-1.56,-0.1,0.78,40,8
112810022,POS,1,0,-0.25,0.33,1.05,52,0
112810115,POS,0,6,-1.57,-0.1,0.79,36,8
112810122,POS,1,0,-0.27,0.33,1.05,53,0
112810214,POS,0,6,-1.57,-0.09,0.78,36,8
112810221,POS,1,0,-0.28,0.32,1.06,52,0
112810313,POS,0,6,-1.58,-0.08,0.78,39,8
112810313,POS,1,0,-0.28,0.32,1.07,54,0
112810413,POS,0,6,-1.57,-0.08,0.8,35,8
112810420,POS,1,0,-0.3,0.32,1.05,56,0
112810518,POS,0,6,-1.57,-0.07,0.81,36,8
112810519,POS,1,0,-0.31,0.32,1.06,52,0
112810618,POS,0,6,-1.57,-0.07,0.82,37,8
112810618,POS,1,0,-0.31,0.31,1.05,55,0
112810717,POS,0,6,-1.56,-0.06,0.84,34,8
112810717,POS,1,0,-0.33,0.3,1.06,50,0
112810816,POS,0,6,-1.56,-0.06,0.83,34,8
112810816,POS,1,0,-0.35,0.3,1.07,51,0
112810916,POS,0,6,-1.55,-0.08,0.82,33,8
112810923,POS,1,0,-0.34,0.3,1.07,53,0
112811016,POS,0,6,-1.55,-0.07,0.83,36,8
112811022,POS,1,0,-0.36,0.3,1.08,48,0
112811114,POS,0,6,-1.54,-0.06,0.85,34,8
112811114,POS,1,0,-0.37,0.29,1.08,51,0
112811214,POS,0,6,-1.53,-0.05,0.87,32,8
112811220,POS,1,0,-0.4,0.28,1.08,48,0
112811313,POS,0,6,-1.51,-0.04,0.87,30,8
112811320,POS,1,0,-0.39,0.28,1.07,54,0
112811412,POS,0,6,-1.51,-0.05,0.89,41,8
112811419,POS,1,0,-0.38,0.28,1.04,59,0
112811518,POS,0,6,-1.52,-0.05,0.89,37,8
112811518,POS,1,0,-0.39,0.28,1.04,53,0
112811617,POS,0,6,-1.51,-0.04,0.9,31,8
112811617,POS,1,0,-0.4,0.29,1.02,57,0
112811717,POS,0,6,-1.5,-0.04,0.91,32,8
112811717,POS,1,0,-0.4,0.29,1.03,53,0
112811817,POS,0,6,-1.49,-0.06,0.91,29,8
112811821,POS,1,0,-0.41,0.29,1.01,56,0
112811916,POS,0,6,-1.49,-0.06,0.88,30,8
112811923,POS,1,0,-0.41,0.3,0.98,63,0
112812015,POS,0,6,-1.49,-0.07,0.86,30,8
112812022,POS,1,0,-0.42,0.3,0.98,56,0
112812114,POS,0,6,-1.48,-0.08,0.84,29,8
112812121,POS,1,0,-0.42,0.32,0.98,57,0
112812214,POS,0,6,-1.48,-0.08,0.82,37,8
112812221,POS,1,0,-0.43,0.31,0.97,58,0
112812313,POS,0,6,-1.48,-0.07,0.81,33,8
112812320,POS,1,0,-0.44,0.29,0.96,56,0
112812405,POS,0,6,-1.47,-0.07,0.8,33,8
112812420,POS,1,0,-0.46,0.29,0.96,54,0
112812518,POS,0,6,-1.47,-0.08,0.78,36,8
112812519,POS,1,0,-0.47,0.29,0.97,54,0
112812618,POS,0,6,-1.46,-0.09,0.77,35,8
112812618,POS,1,0,-0.48,0.29,0.96,55,0
112812716,POS,0,6,-1.44,-0.09,0.76,35,8
112812716,POS,1,0,-0.48,0.28,0.95,58,0
112812817,POS,0,6,-1.45,-0.1,0.75,36,8
112812820,POS,1,0,-0.48,0.27,0.93,58,0
112812916,POS,0,6,-1.44,-0.12,0.75,27,8
112812923,POS,1,0,-0.49,0.27,0.93,57,0
112813015,POS,0,6,-1.43,-0.12,0.76,28,8
112813022,POS,1,0,-0.49,0.28,0.91,62,0
112813115,POS,0,6,-1.43,-0.13,0.76,30,8
112813121,POS,1,0,-0.5,0.28,0.9,60,0
112813214,POS,0,6,-1.42,-0.13,0.76,29,8
112813221,POS,1,0,-0.51,0.28,0.9,59,0
112813313,POS,0,6,-1.44,-0.14,0.78,28,8
112813320,POS,1,0,-0.51,0.28,0.9,57,0
112813412,POS,0,6,-1.43,-0.14,0.78,29,8
112813419,POS,1,0,-0.52,0.27,0.89,57,0
112813518,POS,0,6,-1.44,-0.13,0.78,31,8
112813521,POS,1,0,-0.54,0.27,0.89,56,0
112813618,POS,0,6,-1.43,-0.12,0.78,28,8
112813618,POS,1,0,-0.55,0.26,0.88,58,0
112813717,POS,0,6,-1.44,-0.12,0.8,26,8
112813717,POS,1,0,-0.55,0.26,0.88,57,0
112813817,POS,0,6,-1.44,-0.14,0.8,23,8
112813817,POS,1,0,-0.54,0.28,0.87,63,0
112813915,POS,0,6,-1.43,-0.14,0.8,25,8
112813923,POS,1,0,-0.55,0.27,0.87,58,0
112814015,POS,0,6,-1.43,-0.15,0.81,24,8
112814022,POS,1,0,-0.56,0.27,0.85,61,0
112814114,POS,0,6,-1.43,-0.15,0.79,30,8
112814121,POS,1,0,-0.57,0.28,0.86,58,0
112814214,POS,0,6,-1.43,-0.15,0.8,24,8
112814220,POS,1,0,-0.58,0.28,0.85,58,0
112814313,POS,0,6,-1.43,-0.14,0.77,39,8
112814320,POS,1,0,-0.57,0.29,0.83,65,0
112814412,POS,0,6,-1.43,-0.14,0.77,29,8
112814419,POS,1,0,-0.57,0.31,0.83,62,0
112814518,POS,0,6,-1.43,-0.14,0.78,25,8
112814518,POS,1,0,-0.56,0.31,0.82,64,0
112814618,POS,0,6,-1.44,-0.14,0.77,32,8
112814618,POS,1,0,-0.57,0.32,0.82,61,0
112814718,POS,0,6,-1.43,-0.13,0.78,29,8
112814718,POS,1,0,-0.59,0.33,0.81,62,0
112814818,POS,0,6,-1.44,-0.14,0.78,28,8
112814824,POS,1,0,-0.59,0.33,0.8,63,0
112814916,POS,0,6,-1.44,-0.14,0.79,24,8
112814923,POS,1,0,-0.61,0.33,0.8,60,0
112815015,POS,0,6,-1.43,-0.13,0.8,23,8
112815022,POS,1,0,-0.6,0.34,0.8,63,0
112815118,POS,0,6,-1.42,-0.13,0.81,23,8
112815120,POS,1,0,-0.62,0.34,0.8,61,0
112815214,POS,0,6,-1.42,-0.13,0.81,26,8
112815221,POS,1,0,-0.62,0.34,0.8,60,0
112815312,POS,0,6,-1.43,-0.12,0.8,29,8
112815320,POS,1,0,-0.61,0.34,0.8,63,0
112815412,POS,0,6,-1.43,-0.12,0.8,29,8
112815419,POS,1,0,-0.6,0.35,0.79,67,0
112815518,POS,0,6,-1.44,-0.11,0.81,27,8
112815519,POS,1,0,-0.58,0.36,0.75,71,0
112815618,POS,0,6,-1.43,-0.12,0.82,24,8
112815618,POS,1,0,-0.61,0.35,0.77,58,0
