
115141089,POS,1,C6AC,0.10,0.68,0.30,72,x0E
115141181,POS,0,0FAC,0.05,-0.10,0.18,68,x0C
115141188,POS,1,C6AC,0.10,0.69,0.31,71,x0E
115141281,POS,0,0FAC,0.05,-0.15,0.29,48,x0C
115141281,POS,1,C6AC,0.11,0.62,0.36,73,x0E
115141385,POS,0,0FAC,0.05,-0.04,0.13,67,x0C
115141385,POS,1,C6AC,0.11,0.65,0.34,68,x0E
115141485,POS,0,0FAC,0.07,-0.08,0.17,57,x0C
115141497,POS,1,C6AC,0.11,0.67,0.31,65,x0E
115141584,POS,0,0FAC,0.06,0.02,0.04,69,x0C
115141584,POS,1,C6AC,0.10,0.68,0.31,69,x0E
115141683,POS,0,0FAC,0.05,-0.07,0.18,48,x0C
115141690,POS,1,C6AC,0.09,0.72,0.25,63,x0E
115141783,POS,0,0FAC,0.05,-0.14,0.30,49,x0C
115141789,POS,1,C6AC,0.08,0.74,0.21,64,x0E
115141883,POS,0,0FAC,0.05,-0.20,0.39,51,x0C
115141889,POS,1,C6AC,0.09,0.66,0.26,69,x0E
115141981,POS,0,0FAC,0.07,-0.19,0.38,60,x0C
115141988,POS,1,C6AC,0.08,0.69,0.24,64,x0E
