Frame,Sub Frame,"Rotation (Helical) - TelloUWB11",,
,,"RX","RY","RZ"
Frames,Frames,"°","°","°"
178,0,"-0.71575","1.51322","-2.38165"
179,0,"-0.717634","1.52035","-2.38866"
180,0,"-0.883572","1.27199","-2.57427"
181,0,"-0.785827","1.48158","-2.44803"
182,0,"-0.85862","1.26967","-2.55518"
183,0,"-0.746551","1.5398","-2.38339"
184,0,"-0.73336","1.52479","-2.38195"
185,0,"-0.767481","1.46581","-2.44728"
186,0,"-0.734094","1.52833","-2.38742"
187,0,"-0.717565","1.5223","-2.37941"
188,0,"-0.870741","1.18716","-2.60406"
189,0,"-0.741463","1.54214","-2.38389"
190,0,"-0.753566","1.53575","-2.38494"
191,0,"-0.71419","1.51521","-2.38228"
192,0,"-0.713536","1.52315","-2.38282"
193,0,"-0.727609","1.52496","-2.3887"
194,0,"-0.861609","1.24287","-2.56213"
195,0,"-0.725067","1.51117","-2.37914"
196,0,"-0.865853","1.2484","-2.56947"
197,0,"-0.854525","1.25828","-2.56142"
198,0,"-0.872729","1.29848","-2.56709"
199,0,"-0.878801","1.25255","-2.56448"
200,0,"-0.737178","1.52738","-2.39772"
201,0,"-0.871628","1.27576","-2.56606"
202,0,"-0.7427","1.54186","-2.3878"
203,0,"-0.735229","1.52591","-2.38711"
204,0,"-0.749037","1.45761","-2.44288"
205,0,"-0.752844","1.47157","-2.44279"
206,0,"-0.889905","1.23541","-2.60811"
207,0,"-1.86991","2.54781","-2.60898"
208,0,"-0.728401","1.52876","-2.38565"
209,0,"-0.904643","1.23417","-2.60819"
210,0,"-0.85228","1.25988","-2.56125"
211,0,"-0.781602","1.46278","-2.44825"
212,0,"-1.07775","1.37444","-2.43731"
213,0,"-0.871027","1.25998","-2.56747"
214,0,"-1.83213","2.53096","-2.59805"
215,0,"-0.664955","1.00243","-2.54539"
216,0,"-0.728427","1.52126","-2.38817"
217,0,"-0.740812","1.53279","-2.39368"
218,0,"-0.741654","1.53733","-2.39165"
219,0,"-0.762119","1.47064","-2.44046"
220,0,"-0.878085","1.21119","-2.60493"
221,0,"-0.730094","1.52053","-2.39452"
222,0,"-0.726992","1.52883","-2.3914"
223,0,"-0.876712","1.21225","-2.60073"
224,0,"-1.08706","1.39693","-2.39627"
225,0,"-0.76381","1.46155","-2.44624"
226,0,"-0.708364","1.51745","-2.38246"
227,0,"-0.704941","1.52348","-2.38464"
228,0,"-0.741924","1.52827","-2.38632"
229,0,"-0.880694","1.28926","-2.56298"
230,0,"-0.981431","1.67779","-2.21381"
231,0,"-0.706388","1.50638","-2.37984"
232,0,"-0.730056","1.45271","-2.44407"
233,0,"-2.01211","2.31344","-2.77435"
234,0,"-0.740443","1.53239","-2.38466"
235,0,"-0.711587","1.52601","-2.38367"
236,0,"-0.73831","1.52069","-2.38785"
237,0,"-0.72787","1.18289","-2.53482"
238,0,"-0.72813","1.52126","-2.3805"
239,0,"-0.477598","1.29741","-2.32174"
240,0,"-0.770875","1.47585","-2.44591"
241,0,"-0.724626","1.52718","-2.38157"
242,0,"-2.05087","2.26437","-2.82693"
243,0,"-0.843792","1.28372","-2.56423"
244,0,"-0.733387","1.52741","-2.38777"
245,0,"-0.498567","1.30958","-2.32543"
246,0,"-1.79794","2.3947","-2.62568"
247,0,"-1.7576","2.44153","-2.5687"
248,0,"-0.862358","1.26248","-2.56289"
249,0,"-0.713211","1.51995","-2.38106"
250,0,"-0.871476","1.28366","-2.56442"
251,0,"-0.734106","1.53568","-2.38632"
252,0,"-0.873802","1.2417","-2.56394"
253,0,"-0.7798","1.48095","-2.44865"
254,0,"-0.627193","1.07257","-2.50094"
255,0,"-0.747583","1.54192","-2.38586"
256,0,"-0.863209","1.25424","-2.55404"
257,0,"-0.710562","1.5232","-2.3808"
258,0,"-0.841773","1.25115","-2.55973"
259,0,"-0.865213","1.25124","-2.5555"
260,0,"-0.733258","1.54611","-2.38489"
261,0,"-0.720262","1.52468","-2.38404"
262,0,"-0.849004","1.26736","-2.59326"
263,0,"-0.724866","1.51241","-2.38777"
264,0,"-0.719644","1.53009","-2.38857"
265,0,"-0.859546","1.24577","-2.56091"
266,0,"-0.725","1.54539","-2.38746"
267,0,"-0.760777","1.46694","-2.44615"
268,0,"-0.857112","1.23948","-2.56222"
269,0,"-0.753348","1.53901","-2.39517"
270,0,"-0.739865","1.5393","-2.39074"
271,0,"-0.854468","1.27751","-2.56083"
272,0,"-0.725189","1.52818","-2.38674"
273,0,"-0.745829","1.44839","-2.44561"
274,0,"-0.71466","1.52788","-2.38399"
275,0,"-0.731875","1.51092","-2.38937"
276,0,"-0.848943","1.22997","-2.56088"
277,0,"-0.735411","1.53524","-2.38541"
278,0,"-0.714553","1.51101","-2.38419"
279,0,"-0.855195","1.2913","-2.56129"
280,0,"-0.86748","1.2143","-2.6049"
281,0,"-2.00191","2.27779","-2.78172"
282,0,"-0.747722","1.53195","-2.38589"
283,0,"-0.744167","1.5346","-2.39251"
284,0,"-0.721871","1.53135","-2.38318"
285,0,"-0.845758","1.24242","-2.54678"
286,0,"-0.69982","1.49669","-2.38603"
287,0,"-1.91014","2.50897","-2.66329"
288,0,"-0.895162","1.21689","-2.60915"
289,0,"-0.752517","1.54502","-2.38897"
290,0,"-0.76319","1.46307","-2.44358"
291,0,"-0.747433","1.54103","-2.38832"
292,0,"-0.715681","1.52108","-2.39001"
293,0,"-0.725739","1.51862","-2.38725"
294,0,"-0.740848","1.53169","-2.39148"
295,0,"-0.73936","1.53447","-2.38562"
296,0,"-0.701209","1.50941","-2.37863"
297,0,"-0.735468","1.52658","-2.38929"
298,0,"-0.729259","1.53165","-2.3912"
299,0,"-0.758018","1.45767","-2.44297"
300,0,"-0.760876","1.47441","-2.44177"
301,0,"-0.873108","1.20923","-2.59762"
302,0,"-0.853739","1.27046","-2.56568"
303,0,"-0.725288","1.5314","-2.38756"
304,0,"-0.738604","1.5371","-2.38729"
305,0,"-0.761026","1.46993","-2.45367"
306,0,"-0.868679","1.28178","-2.56419"
307,0,"-0.739363","1.54025","-2.38768"
308,0,"-0.768936","1.46046","-2.44822"
309,0,"-0.893004","1.22037","-2.60913"
310,0,"-0.852716","1.2958","-2.55436"
311,0,"-0.872263","1.19981","-2.60945"
312,0,"-0.866884","1.27418","-2.55983"
313,0,"-0.742001","1.53109","-2.3939"
314,0,"-0.747052","1.45377","-2.44655"
315,0,"-0.731694","1.53471","-2.37826"
316,0,"-0.838481","1.27357","-2.55666"
317,0,"-0.720717","1.52414","-2.38532"
318,0,"-1.86256","2.54324","-2.60517"
319,0,"-0.723892","1.53025","-2.38553"
320,0,"-1.00108","1.62493","-2.28237"
321,0,"-0.87525","1.21021","-2.6041"
322,0,"-0.744009","1.54365","-2.39161"
323,0,"-0.77087","1.46628","-2.44811"
324,0,"-0.730408","1.45047","-2.43814"
325,0,"-0.767191","1.48308","-2.45272"
326,0,"-0.839807","1.26413","-2.5621"
327,0,"-0.761822","1.53959","-2.38454"
328,0,"-0.740807","1.15938","-2.57704"
329,0,"-0.877926","1.21638","-2.6018"
330,0,"-0.908233","1.24972","-2.60654"
331,0,"-0.74099","1.5322","-2.38335"
332,0,"-0.888999","1.234","-2.60475"
333,0,"-0.676137","1.07346","-2.50681"
334,0,"-0.750646","1.47116","-2.43869"
335,0,"-0.518668","1.3295","-2.33227"
336,0,"-0.775765","1.47046","-2.44981"
337,0,"-0.512274","1.33974","-2.31896"
338,0,"-0.728268","1.5273","-2.3851"
339,0,"-0.745605","1.54606","-2.38942"
340,0,"-0.629699","1.08687","-2.49807"
341,0,"-0.758598","1.4739","-2.44369"
342,0,"-0.716358","1.524","-2.38366"
343,0,"-0.730271","1.52009","-2.38419"
344,0,"-0.782449","1.48925","-2.44215"
345,0,"-0.512351","1.3307","-2.3208"
346,0,"-0.759409","1.55858","-2.39482"
347,0,"-0.742317","1.53637","-2.38865"
348,0,"-0.538733","1.26883","-2.38913"
349,0,"-0.755925","1.46584","-2.44735"
350,0,"-0.740253","1.52593","-2.37956"
351,0,"-0.720814","1.52193","-2.38926"
352,0,"-0.77566","1.48482","-2.45013"
353,0,"-0.740789","1.52562","-2.3875"
354,0,"-0.744058","1.53938","-2.38598"
355,0,"-0.778957","1.49004","-2.44404"
356,0,"-0.712118","1.5159","-2.38221"
357,0,"-0.734178","1.53296","-2.38942"
358,0,"-0.717875","1.51903","-2.38719"
359,0,"-0.529435","1.24993","-2.38727"
360,0,"-0.855909","1.24108","-2.56071"
361,0,"-0.73704","1.54522","-2.38976"
362,0,"-0.766892","1.46358","-2.44796"
363,0,"-0.844615","1.26369","-2.5519"
364,0,"-0.734272","1.45152","-2.44452"
365,0,"-0.758567","1.46851","-2.44422"
366,0,"-0.7347","1.52763","-2.38526"
367,0,"-0.725273","1.52707","-2.38343"
368,0,"-0.866268","1.26265","-2.55972"
369,0,"-0.879977","1.23123","-2.60089"
370,0,"-0.758675","1.4541","-2.44881"
371,0,"-0.862229","1.29516","-2.55941"
372,0,"-0.72314","1.52097","-2.3836"
373,0,"-0.515465","1.25938","-2.38145"
374,0,"-0.765364","1.47219","-2.44944"
375,0,"-0.661739","1.05782","-2.50063"
376,0,"-0.709681","1.51575","-2.37869"
377,0,"-0.77615","1.46606","-2.44862"
378,0,"-0.745806","1.53785","-2.3903"
379,0,"-0.677279","1.03928","-2.5505"
380,0,"-0.734617","1.54323","-2.3777"
381,0,"-0.770118","1.48768","-2.44522"
382,0,"-0.760026","1.46754","-2.44721"
383,0,"-0.733651","1.53139","-2.38868"
384,0,"-0.725989","1.53769","-2.38372"
385,0,"-0.868821","1.26232","-2.56302"
386,0,"-0.716359","1.52348","-2.38499"
387,0,"-0.863342","1.2458","-2.56342"
388,0,"-0.750024","1.54401","-2.38352"
389,0,"-0.865774","1.22752","-2.60472"
390,0,"-0.728546","1.53475","-2.38146"
391,0,"-0.740138","1.54735","-2.39194"
392,0,"-0.762068","1.5545","-2.38765"
393,0,"-1.88961","2.48644","-2.65558"
394,0,"-0.751884","1.53542","-2.39174"
395,0,"-0.756138","1.54493","-2.39055"
396,0,"-0.858716","1.2393","-2.55842"
397,0,"-0.747272","1.46825","-2.44486"
398,0,"-0.840821","1.25463","-2.59834"
399,0,"-0.755974","1.46485","-2.43834"
400,0,"-0.65157","1.06372","-2.54275"
401,0,"-0.759297","1.46398","-2.4459"
402,0,"-0.744268","1.45944","-2.44064"
403,0,"-0.746997","1.45904","-2.44237"
404,0,"-0.86919","1.26835","-2.55598"
405,0,"-0.833661","1.25895","-2.55182"
406,0,"-0.755426","1.47025","-2.44447"
407,0,"-0.726672","1.527","-2.38215"
408,0,"-0.886265","1.23966","-2.59872"
409,0,"-0.655176","1.06582","-2.50056"
410,0,"-0.789042","1.48456","-2.45028"
411,0,"-0.774533","1.47108","-2.44718"
412,0,"-0.734957","1.53467","-2.37722"
