Time,Ax,Ay,Az,Sx,Sy,Sz,x,y,z
1762168175.84634,18.0,19.0,-938.0,0,0,5,0.3016324043273926,0.0,5.329537630081177
1762168175.9469957,8.0,-14.0,-917.0,0,0,4,0.3016324043273926,0.0,5.732160806655884
1762168176.0476313,16.0,-4.0,-926.0,0,0,3,0.3016324043273926,0.0,6.034067392349243
1762168176.1483126,23.0,5.0,-916.0,0,0,3,0.3016324043273926,0.0,6.336111307144165
1762168176.248463,34.0,6.0,-959.0,0,0,2,0.3016324043273926,0.0,6.536412000656128
1762168176.3487291,2.0,1.0,-941.0,0,0,1,0.3016324043273926,0.0,6.636678218841553
1762168176.4492936,25.0,7.0,-925.0,0,0,1,0.3016324043273926,0.0,6.737242698669434
1762168176.5501795,-7.0,0.0,-965.0,0,0,0,0.3016324043273926,0.0,6.737242698669434
1762168176.650989,-2.0,12.0,-988.0,0,0,0,0.3016324043273926,0.0,6.737242698669434
1762168176.7517526,26.0,14.0,-1006.0,0,0,0,0.3016324043273926,0.0,6.737242698669434
1762168176.8521867,-22.0,3.0,-976.0,0,0,0,0.3016324043273926,0.0,6.737242698669434
1762168176.9523466,0.0,4.0,-1012.0,0,0,0,0.3016324043273926,0.0,6.737242698669434
1762168177.0527165,-10.0,-1.0,-1005.0,0,0,0,0.3016324043273926,0.0,6.737242698669434
1762168177.1530793,28.0,4.0,-1016.0,0,0,0,0.3016324043273926,0.0,6.737242698669434
1762168177.2536974,14.0,1.0,-1008.0,0,0,0,0.3016324043273926,0.0,6.737242698669434
1762168177.3542907,5.0,4.0,-1063.0,0,0,0,0.3016324043273926,0.0,6.737242698669434
1762168177.4549007,4.0,-9.0,-1041.0,0,0,0,0.3016324043273926,0.0,6.737242698669434
1762168177.555677,8.0,-5.0,-1015.0,0,0,0,0.3016324043273926,0.0,6.737242698669434
1762168177.6559756,1.0,3.0,-1015.0,0,0,0,0.3016324043273926,0.0,6.737242698669434
1762168177.7567885,7.0,4.0,-1019.0,0,0,0,0.3016324043273926,0.0,6.737242698669434
1762168177.8576772,6.0,8.0,-1014.0,0,0,0,0.3016324043273926,0.0,6.737242698669434
1762168177.9579306,-4.0,-12.0,-1002.0,0,0,1,0.3016324043273926,0.0,6.837496042251587
