Frame,Sub Frame,"Position - TelloUWB11",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
507,0,"833.194","31.2146","92.2242"
508,0,"833.192","31.2288","92.2328"
509,0,"833.486","30.8517","92.3984"
510,0,"833.472","30.8527","92.4077"
511,0,"833.476","30.8467","92.3704"
512,0,"833.188","31.2093","92.21"
513,0,"833.483","30.8408","92.3715"
514,0,"833.479","30.8644","92.3758"
515,0,"833.472","30.8487","92.4022"
516,0,"833.199","31.2119","92.1968"
517,0,"833.189","31.2317","92.2316"
518,0,"833.474","30.8609","92.4138"
519,0,"833.691","30.7213","92.3161"
520,0,"833.474","30.8471","92.3765"
521,0,"833.482","30.8506","92.3854"
522,0,"833.464","30.851","92.3844"
523,0,"833.457","30.8653","92.3828"
524,0,"833.465","30.8514","92.3903"
525,0,"833.465","30.8315","92.3941"
526,0,"833.478","30.8515","92.4078"
527,0,"833.465","30.864","92.3571"
528,0,"833.478","30.8418","92.3654"
529,0,"833.499","30.842","92.3841"
530,0,"833.488","30.8479","92.3878"
531,0,"833.493","30.8346","92.3864"
532,0,"833.484","30.8366","92.3718"
533,0,"833.194","31.2202","92.198"
534,0,"833.209","31.2103","92.1991"
535,0,"833.479","30.8445","92.3907"
536,0,"833.491","30.8325","92.3771"
537,0,"833.481","30.8588","92.3953"
538,0,"833.479","30.8529","92.3673"
539,0,"833.469","30.8655","92.3854"
540,0,"833.486","30.842","92.3915"
541,0,"833.474","30.8478","92.385"
542,0,"833.191","31.2293","92.2311"
543,0,"833.486","30.8485","92.396"
544,0,"833.186","31.2167","92.2296"
545,0,"833.487","30.8445","92.377"
546,0,"833.488","30.8411","92.3738"
547,0,"833.201","31.2209","92.2079"
548,0,"833.483","30.8444","92.3576"
549,0,"833.492","30.8488","92.3837"
550,0,"833.491","30.859","92.3819"
551,0,"833.48","30.8472","92.3783"
552,0,"833.474","30.8428","92.4016"
553,0,"833.386","31.1018","92.1422"
554,0,"833.47","30.8472","92.377"
555,0,"833.485","30.8477","92.3723"
556,0,"833.478","30.8561","92.3953"
557,0,"833.483","30.8403","92.3812"
558,0,"833.467","30.85","92.3695"
559,0,"833.184","31.2357","92.1914"
560,0,"833.19","31.2348","92.2307"
561,0,"833.495","30.8324","92.3969"
562,0,"833.473","30.8382","92.3849"
563,0,"833.191","31.2252","92.2221"
564,0,"833.202","31.2162","92.2116"
565,0,"833.486","30.8426","92.3845"
566,0,"833.47","30.8576","92.3809"
567,0,"833.471","30.8704","92.3962"
568,0,"833.483","30.8311","92.3832"
569,0,"833.185","31.2223","92.2157"
570,0,"833.467","30.8458","92.3771"
571,0,"833.492","30.8496","92.3603"
572,0,"833.485","30.848","92.3917"
573,0,"833.207","31.2159","92.2002"
574,0,"833.473","30.8442","92.3595"
575,0,"833.483","30.8532","92.3882"
576,0,"833.486","30.8529","92.3882"
577,0,"833.494","30.8356","92.3946"
578,0,"833.466","30.8534","92.3917"
579,0,"833.483","30.8404","92.3787"
580,0,"833.467","30.8733","92.3833"
581,0,"833.19","31.2311","92.2038"
582,0,"833.494","30.8377","92.3923"
583,0,"833.173","31.2142","92.2349"
584,0,"833.485","30.8457","92.3895"
585,0,"833.176","31.2309","92.2222"
586,0,"833.19","31.2207","92.2066"
587,0,"833.2","31.2179","92.2202"
588,0,"833.174","31.2259","92.2482"
589,0,"833.477","30.8498","92.3777"
590,0,"833.491","30.8464","92.3724"
591,0,"833.492","30.8576","92.3587"
592,0,"833.482","30.8626","92.379"
593,0,"833.484","30.854","92.3965"
594,0,"833.199","31.227","92.1967"
595,0,"833.486","30.8657","92.3888"
596,0,"833.203","31.2373","92.2083"
597,0,"833.482","30.8575","92.3762"
598,0,"833.501","30.8463","92.3771"
599,0,"833.192","31.2228","92.2114"
600,0,"833.493","30.8433","92.3752"
601,0,"833.485","30.8401","92.3634"
602,0,"833.472","30.8533","92.3841"
603,0,"833.48","30.8733","92.4046"
604,0,"833.204","31.224","92.2137"
605,0,"833.49","30.8585","92.3775"
606,0,"833.188","31.2362","92.2175"
607,0,"833.497","30.8494","92.374"
608,0,"833.198","31.2245","92.2275"
609,0,"833.464","30.8582","92.3826"
610,0,"833.482","30.8435","92.4002"
611,0,"833.486","30.8501","92.3702"
612,0,"833.197","31.2348","92.1948"
613,0,"833.197","31.2242","92.2239"
614,0,"833.201","31.2186","92.2205"
615,0,"833.473","30.8567","92.3606"
616,0,"833.47","30.8611","92.3908"
617,0,"833.488","30.855","92.3574"
618,0,"833.49","30.8469","92.3811"
619,0,"833.488","30.8529","92.374"
620,0,"833.487","30.8625","92.3821"
621,0,"833.491","30.8593","92.3711"
622,0,"833.491","30.8502","92.3714"
623,0,"833.171","31.2506","92.2092"
624,0,"833.488","30.8512","92.3775"
625,0,"833.482","30.8525","92.3834"
626,0,"833.478","30.8547","92.371"
627,0,"833.478","30.8534","92.3672"
628,0,"833.499","30.8463","92.3781"
629,0,"833.189","31.2323","92.2329"
630,0,"833.194","31.226","92.2317"
631,0,"833.476","30.8509","92.3959"
632,0,"833.481","30.8677","92.3772"
633,0,"833.209","31.2151","92.203"
634,0,"833.47","30.8649","92.3913"
635,0,"833.474","30.8409","92.3945"
636,0,"833.494","30.843","92.3663"
637,0,"833.478","30.846","92.3638"
638,0,"833.574","30.8883","92.5353"
639,0,"833.191","31.2525","92.2011"
640,0,"833.484","30.8444","92.3997"
641,0,"833.189","31.2417","92.2279"
642,0,"833.486","30.8504","92.3595"
643,0,"833.483","30.8477","92.3618"
644,0,"833.202","31.2406","92.1997"
645,0,"833.484","30.849","92.4081"
646,0,"833.457","30.8655","92.4104"
647,0,"833.219","31.2116","92.1929"
648,0,"833.196","31.2236","92.204"
649,0,"833.488","30.8668","92.3894"
650,0,"833.493","30.8496","92.403"
651,0,"833.211","31.2185","92.2268"
652,0,"833.471","30.8792","92.3953"
653,0,"833.184","31.2344","92.2063"
654,0,"833.475","30.8674","92.4011"
655,0,"833.488","30.8523","92.3835"
656,0,"833.485","30.8457","92.3872"
657,0,"833.49","30.8471","92.377"
658,0,"833.193","31.2319","92.1988"
659,0,"833.477","30.8513","92.3595"
