Frame,Sub Frame,"Rotation (Helical) - TelloUWB22",,
,,"RX","RY","RZ"
Frames,Frames,"°","°","°"
255,0,"1.11854","5.51458","174.835"
256,0,"1.12027","5.52652","174.833"
257,0,"1.37612","5.38798","174.925"
258,0,"1.36582","5.37417","174.933"
259,0,"1.13205","5.50453","174.843"
260,0,"1.11754","5.51061","174.853"
261,0,"0.77898","5.48072","174.79"
262,0,"1.38111","5.38542","174.923"
263,0,"1.12133","5.52164","174.831"
264,0,"1.37589","5.36316","174.94"
265,0,"1.12285","5.50231","174.836"
266,0,"1.38336","5.37107","174.944"
267,0,"1.12263","5.49155","174.84"
268,0,"1.11631","5.51778","174.842"
269,0,"1.12417","5.50951","174.822"
270,0,"1.12916","5.50378","174.833"
271,0,"1.12793","5.50628","174.843"
272,0,"1.11907","5.50149","174.843"
273,0,"1.11596","5.50383","174.836"
274,0,"1.12073","5.50129","174.835"
275,0,"1.39639","5.37192","174.93"
276,0,"1.12865","5.50178","174.83"
277,0,"1.37776","5.37544","174.941"
278,0,"1.09623","5.48262","174.842"
279,0,"1.3969","5.36669","174.926"
280,0,"1.37712","5.35904","174.932"
281,0,"1.11369","5.4891","174.83"
282,0,"1.11272","5.51083","174.829"
283,0,"1.12581","5.50929","174.831"
284,0,"1.12523","5.50686","174.839"
285,0,"1.12993","5.49558","174.831"
286,0,"1.37552","5.35033","174.944"
287,0,"1.36412","5.34722","174.946"
288,0,"1.37731","5.35963","174.928"
289,0,"1.12333","5.50571","174.843"
290,0,"1.38497","5.373","174.94"
291,0,"1.40333","5.37899","174.93"
292,0,"1.12227","5.50088","174.828"
293,0,"1.37198","5.35238","174.948"
294,0,"1.11094","5.50024","174.847"
295,0,"1.36401","5.38102","174.938"
296,0,"1.13394","5.49385","174.836"
297,0,"1.12868","5.49287","174.838"
298,0,"1.11584","5.5007","174.843"
299,0,"1.12239","5.52467","174.837"
300,0,"1.14142","5.51195","174.828"
301,0,"1.12249","5.51137","174.831"
302,0,"1.12244","5.51211","174.843"
303,0,"1.38566","5.34755","174.925"
304,0,"1.38528","5.34973","174.944"
305,0,"1.1249","5.51023","174.825"
306,0,"1.37345","5.3849","174.933"
307,0,"1.38535","5.36666","174.951"
308,0,"1.11355","5.49308","174.833"
309,0,"1.384","5.36595","174.924"
310,0,"1.38962","5.35307","174.943"
311,0,"1.1028","5.48578","174.835"
312,0,"1.13926","5.52063","174.833"
313,0,"1.39867","5.3574","174.942"
314,0,"1.11516","5.49198","174.84"
315,0,"1.1232","5.48254","174.828"
316,0,"1.39177","5.3637","174.925"
317,0,"1.12444","5.51054","174.832"
318,0,"1.13101","5.50003","174.827"
319,0,"1.10541","5.50473","174.831"
320,0,"1.38487","5.34049","174.942"
321,0,"1.38357","5.36273","174.928"
322,0,"1.13245","5.49801","174.831"
323,0,"1.38995","5.36377","174.938"
324,0,"1.10982","5.50579","174.845"
325,0,"1.38311","5.35832","174.935"
326,0,"1.1233","5.51695","174.841"
327,0,"1.12326","5.50213","174.835"
328,0,"0.797256","5.48647","174.79"
329,0,"1.10981","5.5161","174.837"
330,0,"1.12753","5.51943","174.821"
331,0,"1.10023","5.48228","174.84"
332,0,"1.13867","5.51605","174.836"
333,0,"1.38197","5.36324","174.933"
334,0,"1.38665","5.35731","174.931"
335,0,"1.36849","5.37246","174.943"
336,0,"1.12317","5.50773","174.825"
337,0,"1.37818","5.36975","174.946"
338,0,"1.13125","5.51149","174.835"
339,0,"1.13515","5.48835","174.837"
340,0,"1.38192","5.34294","174.93"
341,0,"1.12164","5.50302","174.829"
342,0,"1.16524","5.57271","174.803"
343,0,"1.10265","5.49396","174.833"
344,0,"1.11713","5.51003","174.83"
345,0,"1.02773","5.33913","174.882"
346,0,"1.11621","5.50601","174.833"
347,0,"1.37721","5.35275","174.937"
348,0,"1.35763","5.35304","174.933"
349,0,"1.11631","5.48323","174.846"
350,0,"1.3674","5.35448","174.94"
351,0,"1.38296","5.39013","174.939"
352,0,"1.37183","5.38328","174.935"
353,0,"1.12532","5.4923","174.83"
354,0,"1.13486","5.49302","174.842"
355,0,"1.39095","5.37153","174.937"
356,0,"1.11819","5.50154","174.827"
357,0,"1.11441","5.50654","174.821"
358,0,"1.1325","5.50374","174.836"
359,0,"1.12328","5.51314","174.846"
360,0,"1.11078","5.49007","174.838"
361,0,"1.11178","5.5215","174.83"
362,0,"1.40005","5.38869","174.923"
363,0,"1.12418","5.50418","174.836"
364,0,"1.1236","5.48498","174.838"
365,0,"1.37924","5.35964","174.931"
366,0,"1.39086","5.36027","174.935"
367,0,"1.13861","5.49957","174.835"
368,0,"1.12139","5.5265","174.827"
369,0,"1.37742","5.36028","174.93"
370,0,"1.39905","5.36266","174.929"
371,0,"1.37541","5.37149","174.937"
372,0,"1.36692","5.33246","174.936"
373,0,"1.12124","5.50508","174.829"
374,0,"1.11831","5.51498","174.831"
375,0,"1.11691","5.49191","174.838"
376,0,"1.12619","5.51152","174.834"
377,0,"1.38472","5.37588","174.938"
378,0,"1.37726","5.36358","174.951"
379,0,"1.13234","5.50098","174.83"
380,0,"1.11945","5.48589","174.844"
381,0,"1.11468","5.50241","174.833"
382,0,"1.37828","5.35137","174.928"
383,0,"1.12726","5.50377","174.831"
384,0,"1.36352","5.34819","174.941"
385,0,"1.36934","5.36704","174.931"
386,0,"1.3693","5.34483","174.932"
387,0,"1.38163","5.35896","174.929"
388,0,"1.12405","5.51794","174.835"
389,0,"1.1139","5.50404","174.833"
390,0,"1.1183","5.51348","174.835"
391,0,"1.1203","5.48345","174.838"
392,0,"1.38018","5.3313","174.95"
393,0,"1.38659","5.37607","174.928"
394,0,"1.13734","5.49968","174.833"
395,0,"1.39244","5.36024","174.936"
396,0,"1.37435","5.34768","174.948"
397,0,"1.38497","5.33339","174.94"
398,0,"1.13681","5.49552","174.841"
399,0,"1.1081","5.49897","174.838"
400,0,"1.13802","5.5025","174.834"
401,0,"1.38035","5.37213","174.946"
402,0,"1.13229","5.53429","174.833"
403,0,"1.13218","5.5104","174.825"
404,0,"1.13415","5.51107","174.827"
405,0,"1.36395","5.36414","174.941"
406,0,"1.13676","5.49892","174.839"
407,0,"1.11738","5.49379","174.839"
408,0,"1.11033","5.47518","174.837"
409,0,"1.37695","5.34727","174.938"
410,0,"1.3567","5.35108","174.949"
411,0,"1.12643","5.49825","174.83"
