Frame,Sub Frame,"Position - TelloUWB11",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
478,0,"-53.3439","953.678","-20.0622"
479,0,"-53.3896","953.685","-19.7436"
480,0,"-53.3722","953.665","-19.988"
481,0,"-53.3448","953.692","-19.7799"
482,0,"-53.3471","953.661","-19.9783"
483,0,"-53.3717","953.656","-20.0033"
484,0,"-53.3474","953.694","-19.783"
485,0,"-53.3586","953.671","-19.9866"
486,0,"-53.3416","953.683","-20.0452"
487,0,"-53.3533","953.653","-19.9791"
488,0,"-53.3472","953.657","-19.9908"
489,0,"-53.3864","953.662","-19.7302"
490,0,"-53.3722","953.66","-20.0046"
491,0,"-53.3881","953.658","-19.9946"
492,0,"-53.3773","953.66","-19.9957"
493,0,"-53.3372","953.642","-19.9633"
494,0,"-53.3371","953.669","-20.0487"
495,0,"-53.3495","953.679","-20.0498"
496,0,"-53.3468","953.664","-19.9738"
497,0,"-53.3937","953.683","-19.7449"
498,0,"-53.3836","953.672","-19.751"
499,0,"-53.4566","953.727","-19.8805"
500,0,"-53.3601","953.64","-19.9808"
501,0,"-53.3589","953.653","-19.977"
502,0,"-53.3523","953.662","-19.9578"
503,0,"-53.3698","953.646","-19.9909"
504,0,"-53.36","953.652","-19.9812"
505,0,"-53.3583","953.646","-19.9785"
506,0,"-53.325","953.677","-20.0279"
507,0,"-53.3295","953.682","-20.046"
508,0,"-53.312","953.669","-20.0137"
509,0,"-53.3496","953.665","-19.9971"
510,0,"-53.3849","953.669","-19.7476"
511,0,"-53.3637","953.656","-19.9738"
512,0,"-53.3691","953.66","-19.9796"
513,0,"-53.336","953.683","-20.0357"
514,0,"-53.36","953.662","-19.9963"
515,0,"-53.0787","953.798","-19.9756"
516,0,"-53.3645","953.65","-19.9849"
517,0,"-53.3635","953.665","-19.9984"
518,0,"-53.3303","953.69","-20.0259"
519,0,"-53.3557","953.657","-19.978"
520,0,"-53.3299","953.671","-20.0438"
521,0,"-53.3583","953.65","-19.9775"
522,0,"-53.3377","953.685","-20.0413"
523,0,"-53.3746","953.656","-19.9742"
524,0,"-53.3486","953.652","-19.9795"
525,0,"-53.3464","953.635","-19.981"
526,0,"-53.3806","953.664","-19.7479"
527,0,"-53.3569","953.66","-19.9738"
